what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.ui",1580155825176
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580155825277
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580155841120
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1580155842852
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580155845802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580155849596
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580155849703
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1580155849771
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1580156152073
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156153919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156154126
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156154914
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156154949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156154964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156156609
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156163778
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156163817
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156163830
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156165874
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156168175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156168294
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156169116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156169150
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156169165
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156170378
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156170947
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156172419
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1580156172538
